q_id,name,gnd,instance_of,birth,death,books_total,books_non_selfpub,books_selfpub,qualifies,confidence,requires_review,has_dewiki,publishers,sample_titles,wikidata_url,dewiki_url,swisscovery_search_url
Q359915,Peter Mieg,118582259,Mensch,1906-09-05,1990-12-07,195,195,0,True,gnd,False,True,"ALOIV-Records; Amadeo; Amadeus; Amadeus Verlag; Amadeus Verlag, Bernhard Päuler; Amadeus-Verlag; Bote & Bock; Claves; Disques VDE Gallo; Ed. Bote & G. Bock; Ed. du Griffon; Edition Eulenburg GmbH; Edition Isele; Edition Modern; G. Ricordi; Guild Music Limited; Hug & Co. (Kommissionsverlag); Jecklin; Kunstverein; Langjahr Film; Literarische Gesellschaft; Markus Müller; Migros-Genossenschafts-Bund; Musikedition Nepomuk; Musikverl. zum Pelikan; Musikverlag zum Pelikan; Nepomuk; Nibiru; Otto Wrede, Regina-Verlag; Peter Mieg Stiftung; Peter Mieg-Stiftung; Peter-Mieg-Stiftung; Phoenix Records; Telos Music Records; Toquade; Tschudy-Verlag; VDE-Gallo; Vanguard; Wiediscon; Wiesbaden; Wrede; [Ortsbürgergemeinde]; [Verlag nicht ermittelbar]","""les images d'Epinal"" 6 pieces pour 2 violoncelles | ""Marcia"" | ""Marcia"" | [Brief ?] an Heinrich Sutermeister | 1 Brief an Annette Kirmess-Weisbrod, Karl Kirmess",https://www.wikidata.org/wiki/Q359915,https://de.wikipedia.org/wiki/Peter_Mieg,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118582259&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1378830,Rolf Dubs,118050044,Mensch,1935-02-02,,192,192,0,True,gnd,False,True,"Expert Verlag; H. Schellenberg; HSG-Weiterbildungsstufe; Haupt; Haupt Verlag; Helbing & Lichtenhahn; Helbing und Lichtenhahn; Hochschule; ISC International Management Symposium; IWP-HSG; Institut für Management und Kaderausbildung; Institut für Versicherungswirtschaft; Institut für Wirtschaftspädagogik; Institut für Wirtschaftspädagogik der Universität St. Gallen (IWP-HSG); Institut für Wirtschaftspädagogik der Universität St. Gallen IWP-HSG; Institut für Wirtschaftspädagogik, Universität St. Gallen; Klett und Balmer Verlag; Lang; NZZ; Rosch-Buch; Rüegger; SKV; Sauerländer; Schellenberg; Schweiz. Kaufm. Zentralblatt; Schweizerische Volksbank; Tobler; UBS; Univ. St. Gallen, Institut für Wirtschaftspädagogik; Universität St. Gallen HSG Institut für Wirtschaftspädagogik IWP; Universität, IWP-HSG; Verl. d. Schweizer. Kaufmänn. Vereins; Verl. des Schweizerischen Kaufmännischen Verbandes; Verlag Impulse; Verlag Neue Zürcher Zeitung; Verlag Sauerländer; Verlag des Schweiz. Kaufmännischen Vereins; Verlag des Schweizerischen Kaufm. Vereins; Verlag des Schweizerischen Kaufmännischen Verbandes; Verlag des Schweizerischen Kaufmännischen Vereins; Verlag des schweizerischen kaufmännischen Verbandes [etc.]; Vlg des Schweizerischen Kaufmännischen Vereins; [IWP]; [Verlag nicht ermittelbar]; hep; s.n; zu beziehen beim","""Teilautonome Schulen"" - ein Thema für die berufsbildende Schule? | [Ohne Titel] | 10 Jahre IWP : Beiträge zu Fragen der wirtschaftlichen Bildung an Schulen und der Ausbildung von Handelslehrern | 2005 werden Strukturen wieder bedeutsam | 25 Jahre Institut für Wirtschaftspädagogik IWP : Schule in Wissenschaft, Politik und Praxis : Tagungsbeiträge",https://www.wikidata.org/wiki/Q1378830,https://de.wikipedia.org/wiki/Rolf_Dubs,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118050044&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q115878,Johann Georg von Zimmermann,118636979,Mensch,1728-12-08,1795-10-07,191,191,0,True,gnd,False,True,"Aurich; Baillière; Belser; Bibliographisches Institut; Bureau de l'Encyclopédie; Delalain; Dilly; Fusi, success. Galeazzi; G. L. Schulzii; Georg. Ludov. Schulzii; Hahn'sche Buchhandlung; Heidegger u. Comp; Heidegger und Compagnie; J. Wilkie a. C. Heydinger; James Cundee; Jos. Gassmann; Orell; Orell, Gessner, und Compagnie; Rhein-Verlag; Schulz; Suttaby; Typis Georgii Lvdovici Schvlzii, Acad.Typ., [1751]; Verlag CGD; Wehrhahn; Weidmann; Wilh. Werther; Wilkie; [Drucker nicht ermittelbar]; [Verlag nicht ermittelbar]; bey Christian Gottlob Schmieder; bey Heidegger und Compagnie; bey Orell, Gessner und Comp; bey Orell, Gessner und Compagnie; bey Orell, Gessner, Füessli und Comp; bey Orell, Gessner, Füessli und Compagnie; bey Orell, Gessner, Füesslin und Comp; bey Orell, Gessner, und Compagnie; bey Orell, Geßner, Füeßli und Compag; chez Delalain, libraire, rue S. Jacques; gedruckt bey Johann Thomas Edlen von Trattnern; gedruckt und verlegt bey Jos. Gassmann; gedruckt und verlegt bey Jos.. Gassmann; in der Weidmannischen Buchhandlung; typis Jo. Christ. Ludolph. Schultzii; ypis Georg. Lvdov. Schvlzii, Acad. Typogr","(Johann Georg) Zimmermann über die Einsamkeit : (Im Auszuge) | [Catechismus für kleine Städte] | [Drei öffentliche Erklärungen] | [Johann Georg Zimmermann, Arzt und Popularphilosoph] | 1 Beischrift an Johann Caspar Lavater",https://www.wikidata.org/wiki/Q115878,https://de.wikipedia.org/wiki/Johann_Georg_Zimmermann_(Mediziner),"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118636979&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1462495,Friedrich Theodor Fröhlich,11910184X,Mensch,1803-02-20,1836-10-16,192,190,2,True,gnd,False,True,Bethge; Books on Demand; Carus-Verl; Carus-Verlag; Christen; Claves Records; En avant Records; Ernst Vogel; Eulenburg; G. Bethge; Helbing und Lichtenhahn; Int. Friedrich Theodor Fröhlich-Gesellschaft; J.J. Christen; Jecklin; Jürg Leutert; Koramant Records; Laue; Maschinenschriftliche Kopie; Migros-Genossenschafts-Bund; Mit Academischen Schriften; Musikverlag Müller & Schade; Musikverlag Müller & Schade AG; Musikverlag zum Pelikan; Müller & Schade; Profil Medien GmbH; Swiss Broadcasting Corporation; Vogel; Wagenführ; Wettinger Kammerkonzerte; [Verlag nicht ermittelbar]; [Vogel]; [éditeur non identifié],"""Epiphanias"" (Text: Goethe) : für 2 Tenöre, Bass & Klavier | [Gedichte] | 1 Brief an [Hans Georg Nägeli] | 1 Brief an [Hans Georg Nägeli] | 1 Brief an [Hans Georg Nägeli]",https://www.wikidata.org/wiki/Q1462495,https://de.wikipedia.org/wiki/Friedrich_Theodor_Fr%C3%B6hlich,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,11910184X&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q123127,Klaus Merz,118031198,Mensch,1945-10-03,,190,190,0,True,gnd,False,True,"Aargauer Kunsthaus; Aargauer Kuratorium; Aargauische Kantonalbank; Ammann; Artemis; Atlantis; Autoren Edition; Baumberger Print AG; Benteli; Büchergilde Gutenberg; Centre de traduction littéraire Université de Lausanne; Christof Hegi Verlag Urbane Medien; Coninx Museum; Conzett + Huber; Ed. Franz Mäder; Edition Atelier; Edition Franz Mäder; Edition Howeg; Edition Mäder; Edition Onepage; Edition SZH/CSPS; Editions d'en bas; Edizioni Periferia; Ex Libris; Fischer; Fischer Taschenbuch Verlag; Forum Schlossplatz; Fotohof edition; Fotostiftung Schweiz; FrauenMusikForum Schweiz; Gabeh; Haymon; Haymon Taschenbuch; Haymon Verl; Haymon Verlag; Haymon-Verlag; Howeg; Institut für Landschaftsarchitektur; Kunst- und Kulturverein Uri; Kunstmuseum; Limmat Verlag; M. Wallimann; Marcos y Marcos; Migros-Genossenschafts-Bund; Mobydick; Müllerhaus Literatur und Sprache; Nord-Süd; North-South; Orte; Pendo; Pendo Verlag; Pendo-Verl; PiXiU Films; Radio DRS - Studio Basel, Abteilung Dramatik; Radio DRS, Studio Basel, Abteilung Dramatik; Rotten Verlag; SRF 1; SZH/CSPS Edition; Sauerländer; Scheidegger & Spiess; Seagull Books; Snoeck; Steidl; Tschudy; Verein ""Entwürfe für Literatur""; Verein Gruppe Wespennest; Verein Reformatio; Verlag Bibliothek der Provinz; Verlag Lars Müller; Verlag Sauerländer; Verlag Urbane Medien; Vexer; Wallimann; White Pine Press; Wolfbach Verlag; Zeitfluss; Zoé; [K. Merz]; [Selbstverlag]; [Theater Tuchlaube]; [Theater an der Winkelwiese]; [Verena Thürkauf]; [Verlag nicht ermittelbar]; [nicht ermittelbar]; ars pro toto; redaktion957; Çoban",<<Das>> A bis D vom Reisen | Abend in Atlantis : ; Nachbarn : [2 Gedichte] | Achtung AG! | Adams Kostüm : drei Erzählungen | Adams Kostüm : drei Erzählungen,https://www.wikidata.org/wiki/Q123127,https://de.wikipedia.org/wiki/Klaus_Merz,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118031198&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q118918,Ernst Laur,119202220,Mensch,1871-03-27,1964-05-30,189,189,0,True,gnd,False,True,"""Effingerhof A.-G.""; Agrarverlag; Benteli; Berger & Albrecht; Buchdr. Effingerhof; Buchdruck Flawil; Buchverlag Verbandsdruckerei; Buchverlag Verbandsdruckerei AG; Druckerei des Internat. Landwirtschaftlichen Instituts; E. Ulmer; E. Wirz; Effingerhof; Effingerhof Dr; Effingerhof tip; Emil Wirz; Epprecht; Eugen Ulmer; G. Fischer; G. Parey; Huber; Internationaler Verband der Landwirtschaft; J. C. B. Mohr; Parey; Paul Parey; Payot; Payot & Cie; Rascher; Schenk; Schweiz. Bauernsekretariat; Schweizer Druck- und Verlagshaus; Schweizerische Exportgesellschaft für Emmentalerkäse; Schweizerischer Bauernsekreteriat; Schweizerischer Bauernverband; Schweizerischer Verband für Berufsberatung; Schweizerisches Bauernsekretariat; Schweizerisches Bauernsekreteriat; Secrétariat des paysans suisses; Union suisse des paysans; Verbandsdruckerei A.-G; Verbandsdruckerei AG; Verl. Wirz; Verlag Wirz & Cie; Verlag Wirz und Cie; Verlag von Emil Wirz, vorm. J.J. Christen; Vogt-Schild; Walter; Wirz; Wyss; [Neue Zürcher Ztg.]; [Secrétariat des paysans suisses]; [Verlag nicht ermittelbar]","""Unsere"" Inseln von Brissago : = ""Nos"" îles Brissago | [Dokumentensammlung] | [Kleinere Veröffentlichungen aus dem Gebiete der Landwirtschaft 1906 ff] | 17 Briefe an Edgar Salin | 3 Briefe an Friedrich Vöchting",https://www.wikidata.org/wiki/Q118918,https://de.wikipedia.org/wiki/Ernst_Laur,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,119202220&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q66207,Heinrich Zschokke,118637266,Mensch,1771-03-22,1848-06-27,189,188,1,True,gnd,False,True,"Apitz; Bardtenschlager; Bei Orell, Füssli und Compagnie; Belser; Bertelsmann; Bibliogr. Inst; Bibliographisches Institut; Bibliogrisches Institut; Birkhäuser; Comptoir der deutschen Klassiker; Cotta; Dietrich; Druck und Verlag des Bibliographischen Instituts; Druck und Verlag vom Bibliographischen Institut; Druck und Verlag von J.N. Teutsch; Ed. Lumière; Edition wildi; Ensslin und Laiblin; Futura Ed; Gedruckt bey Georg Jgnaz Thüring und Sohn; Gedruckt in der obrigkeitlichen Buchdruckerei; Gerola Verlag; Gerold; Gessner; Gressner & Schramm; Gruner und Gessner; H. Bebie; H. R. Sauerländer; H.R. Sauerländer; Heath; Heinrich Remigius Sauerländer; J. G. Cotta; J.H. Locher; Julius Hoffmann; Lang; Locher; Lübecks Erben; Németh; Obrigkeitliche Buchdruckerei; Oeser; Orell & Füssli; Orell Füessli; Orell Füessli C; Orell Füssli & Co; Orell, Füssli; Ph. Reclam; Reclam; Reclam Verlag; Röhrig; Salzwasser; Sauerländer; Schott; Schulze; Trowitzsch und Sohn; Verlag des Volksbildungsvereins, Buchh. H. Staadt; Verlag von H. R. Sauerländer; Verlag von Herman Bebie; Verlag von Orell, Füssli und Comp; W. Lauffer; Zahn; [Thomas Pfisterer]; [Verlag nicht ermittelbar]; [ohne Drucker]; edition lumière; epubli; in der J.G. Cotta'schen Buchhandlung","""... weiss wie der Teufel!"" : Erzählungen | ""Entwurf zu einer Verbesserung der rhätischen Constitution"" : Originalfassung von Heinrich Zschokke (1797), transkribiert von Werner Ort | ""Guten Morgen, Lieber!"" : der Briefwechsel Heinrich Zschokkes mit seinem Verleger Sauerländer | ""Ich will sie chronologisch ordnen und schön einbinden lassen"" : textkritische und kommentierte Edition einer Auswahl von 28 Briefen aus der Korrespondenz von Heinrich Zschokke mit dem Züricher Oberrichter Johann Heinrich v. Orelli | <<Die>> (Aarauer) Stunden der Andacht in logisch geordneten, extemporirbaren Entwürfen zu öffentlichen Vorträgen",https://www.wikidata.org/wiki/Q66207,https://de.wikipedia.org/wiki/Heinrich_Zschokke,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118637266&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q26205873,Werner Morlang,123190827,Mensch,1949-05-19,2015-11-18,189,188,1,True,gnd,False,True,"Alfred A. Knopf; Ammann; Arbalète; Axel Juncker Verlag; Ballantine Books; Biederstein; Bruckner & Thünker; Calder & Boyars; Canongate Publishing; Carl Hanser Verlag; Cassell; Cassell & Company Limited; Charles Scribner's Sons; Chatto & Windus; Christopher Davies; Claassen; Claassen Verlag; Collins; Constable; Constable & Co Ltd; Constable & Co., Ltd; Cordula Haux; Crown Publishers, Inc; Daemonax Books; Dell Publishing Co; Denoël; Doubleday & Company, Inc; Drei Brücken Verlag; E.P. Dutton & Co; Ediciones Siruela; Edition Nautilus; Edition WerGa; Editions 24 Heures; Editions Fata Morgana; Editions des Portes de France; Editions du Sagittaire; Editions du Seuil; Editions l'Age d'Homme; Eduard Roether Verlag; Edward Arnold (Publishers) Ltd; Egloff; Ernst Klett Verlag; Faber and Faber; Fasquelle; Fata Morgana; Fata morgana; Fawcett Publications, Inc; Flammarion; Frankfurter Verlagsanstalt; Fretz & Wasmuth Verlag; Friedenauer Presse; Galilée; Gallimard; George Allen & Unwin Ltd; Georges Crès et Cie; Gollancz; Goverts; Hachette; Hanser; Haymon; Huber; Ides et Calendes; Insel; Insel-Verlag; J.M. Dent & Sons Ltd; John Lane, the Bodley Head; Jonathan Cape; La Guilde du Livre; La Guilde du livre; La Maison des amis des livres; Lang; Le livre contemporain; Le temps qu'il fait; Les Editions de Minuit; Les Éditions de Minuit; Librairie Arthème Fayard; Librairie Gallimard; Librairie de L. Hachette et Cie; Lion; Little, Brown, and Company; Macdonald; Macmillan and Co; Marc Barbezat l'Arbalète; Marguerat; Mermod; Nagel & Kimche; No Exit Press; Oxford University Press; Penguin Books; Picador; Pierre Douville, éditeur; Piper; Pocket Books; Popular Library; Printed for T. Hookham, Jun; Privately printed for The Society of Pantagruelists; Rencontre; Rhein-Verlag; Richter; Scribner; Secker & Warburg; Seghers; Simon and Schuster; Skira; Société d'éditions littéraires et artistiques, Librarie Paul Ollendorff; Solin; Sphere Books Limited; Suhrkamp; Suhrkamp Verlag; Susanna Rüegg Galerie & Poesie; T. Butterworth; The Aquarian Press; The Arthur Press; The Manas Press; The Mysterious Press; The New American Library; The Richards Press; The Viking Press; Triad/Granada; Twayne Publishers, Inc; Ullstein; Verlag Paul Haupt; Village Publishing; Vintage Books; Vintage Crime/Black Lizard; Warner Books/Mysterious Press; Zytglogge; Zytglogge Verlag; pudelundpinscher; Éditions Fata morgana; Éditions Garnier Frères; Éditions Zoé; Éditions de la Pléiade; Éditions du Rocher; éditions fata morgana","""Diese scheinbar unnütze Tätigkeit"" : Gerhard Meier im Gespräch mit Werner Morlang | ""Elle"" | ""Ich begnüge mich, innerhalb der Grenzen unserer Stadt zu nomadisieren ..."" : Robert Walser in Bern | ""Ja, jeden Tag neu geboren werden ..."" : Erinnerungen, Glossen, Thesen, Polemiken | ""Stadt voller vitalitätreicher Qualitäten""",https://www.wikidata.org/wiki/Q26205873,https://de.wikipedia.org/wiki/Werner_Morlang,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,123190827&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q57619,Frank Wedekind,118629867,Mensch,1864-07-24,1918-03-09,187,187,0,True,gnd,False,True,"B. Cassirer; Belmont; Bruno Cassirer; Cassirer; Cybele; Delta Music; Desch; Deutsche Grammophon; Drei Masken Verlag; Ed. del Carro de Tespis; Georg Müller; Georg Müller Verlag; Häusser; Kurt Desch; Königshausen & Neumann; L'empreinte digitale; Longo Mai; Müller; Orell Füssli+Friedrich Verlag; Schaner; Stapferhaus; Thorbecke; Volksverband der Bcherfreunde, Wegweiser-Verlag; Wallstein Verlag; Wegweiser-Verlag; [Verlag nicht ermittelbar]","""Parforce-Regie"" | ""Sphärenmusik. || Die Herren Gustav Mahler und Richard Strauß werden hiermit ehrerbietigst aufgefordert, | zu diesem Tanzlied eine Symphonie zu komponieren, wenn möglich im Zweivierteltakt. || Das ist einfach wundervoll | In unsern Ta-gen, | Daß man wieder tanzen soll, | Nicht nur sich plagen [...]"" - | „3. Noch etwas: Komme doch mit Willy im August in die Ferien"" | „An Boreas und Zephyr“ | „An Deiner Dichtungsform, Zephyr …",https://www.wikidata.org/wiki/Q57619,https://de.wikipedia.org/wiki/Frank_Wedekind,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,118629867&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q23059956,Walter Leimgruber,122745108,Mensch,1959-01-01,,186,186,0,True,gnd,False,True,"""du"" Verlags AG; Archives fédérales; Böhlau Verlag; Böhlau Verlag; Campus Verlag; Chronos; Chronos Verlag; Commission fédérale des migrations CFM; ETH; Edition Gesowip; Eidgenössische Migrationskommission EKM; F. Steiner; Federal Commission on Migration FCM; Haupt; Helbing & Lichtenhahn; Hier + jetzt; Hier und Jetzt; Juventa; Kulturverlag Kadmos Berlin; LIT Verlag; Limmat-Verlag; Museo Nazionale Svizzero; Museum Naziunal Svizzer; Musée National Suisse; NFP 21; NZZ; Nidwaldner Museum; Peter Lang; Presses polytechniques et universitaires romandes; Reimer; SGV; SGV Schweizerische Gesellschaft für Volkskunde; SGV, Schweizerische Gesellschaft für Volkskunde; Schweizerische Akademie der Geistes- und Sozialwissenschaften; Schweizerische Gesellschaft für Volkskunde; Schweizerisches Bundesarchiv; Schweizerisches Landesmuseum; Steiner; Swiss National Museum; Tanja Bühler; Transcript; UVK; UVK, Verlagsgesellschaft Konstanz; Universität Basel, Historisches Seminar; Universität Zürich, Abteilung Kommunikation; VDM Verlag Dr. Müller; Wallstein-Verlag; Waxmann; Waxmann Verlag GmbH; [BLG]; [Verlag nicht ermittelbar]; [W. Leimgruber]; avedition; hep verlag; hier + jetzt; transcript; vdf Hochschulverlag","""Caritas Christi urget nos"" : das Seraphische Liebeswerk und seine Fürsorgetätigkeit in der Zwischenkriegszeit | ""Da habe ich alles, was Serbisch war, verteufelt."" : wie gesellschaftliche Diskurse die natio-ethno-kulturellen Zugehörigkeiten von ethnischen Serbinnen und Serben in der Deutschschweiz beeinflussen | ""Denk nicht, sondern schau"" : ästhetisches Erleben am Beispiel Kreuzfahrten | ""Es gibt keine alpinen Themen. Alle Themen sind alpin."" | ""Gertenschlank feingliedrig"" : die Schweizerischen Frauenturntage",https://www.wikidata.org/wiki/Q23059956,https://de.wikipedia.org/wiki/Walter_Leimgruber,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,122745108&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1648594,Jörg Fisch,120252341,Mensch,1947-04-28,2024-12-12,185,185,0,True,gnd,False,True,C.H. Beck; Cambridge University Press; Campus Verlag; Deutscher Taschenbuch Verlag; Deutscher Taschenbuchverlag; Duncker & Humblot; Duncker und Humblot; F. Steiner; Frank Steiner Verlag; Franz Steiner Verlag; Historisches Seminar; Klett-Cotta; Lang; NZZ Libro; Oldenbourg; P. Lang; Permanent Black; R. Oldenbourg Verlag; S. Fischer; Seagull Books; Steiner; Ulmer; V & R unipress; Verlag C.H. Beck; Vervuert; [Verlag nicht ermittelbar],"""¿Mucho ruido, pocas nueces?"" : die Kontroverse um die Rückkehr der Juden nach Spanien im Sommer 1881 | ""Con las raíces al aire"" : soziale Lebenswelt und kulturelle Identität von ""hijos de refugiados"" im spanisch-republikanischen Exil in Mexiko | ""Ethiek"" und Macht : die niederländisch-indische Kolonialverwaltung und indonesische Emanzipationsbestrebungen 1901-1927 | ""Flüchtling oder einfach liebenswerter Ausländer?"" : die Schweizer Flüchtlingspolitik gegenüber Asylsuchenden aus Chile von 1973 bis 1974 | ""Gegen einen offenen Feind kämpfe mit Ritterlichkeit, aber einem Partisanen gewähre kein Pardon!"" : die deutschen Fallschirmjäger und das Kriegsvölkerrecht 1939-1945",https://www.wikidata.org/wiki/Q1648594,https://de.wikipedia.org/wiki/J%C3%B6rg_Fisch,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,120252341&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q2473612,Ueli Mäder,121117170,Mensch,1951-05-18,,185,185,0,True,gnd,False,True,"Arbeitskreis Tourismus und Entwicklung; Basel1980; Brill; Budrich UniPress; Budrich UniPress Ltd; C. Merian; Campus; Caritas Zürich; Ed. Gesowip; Ed. gesowip; Edition 8; Edition Gesowip; Edition gesowip; Eigenverlag HFS; Erudition; Fachhochschule Nordwestschweiz, Hochschule für Soziale Arbeit; Fachstelle für Rassismusbekämpfung; Freiplatzaktion Basel; Friedrich Reinhardt Verlag; GS-Verl; Kovač; Limmat Verlag; Lit; Master of Arts in Transdisziplinarität; Nomos; P. Lang; Peter Lang; Philosoph.-Hist. Fakultät der Univ. Basel; Pro Senectute Baselland; Psychosozial-Verlag; Pädagogische Hochschule Graubünden; Rotpunktverl; Rotpunktverlag; Rüegger; Rüegger Verlag; Schweizerische Gesellschaft für Volkskunde; Seismo; Selbstverlag; Social Strategies Publ; Social Strategies Publishers; Sozialarchiv Zürich; Springer VS; Stämpfli; UVK; UVK Verlagsgesellschaft; VS Verlag für Sozialwissenschaften; VS, Verlag für Sozialwissenschaften; Velbrück Wissenschaft; Verlag des Kantons Basel-Landschaft; Verlag für Moderne Kunst; Zeuys Books; [Sozialarchiv Zürich]; [Verlag nicht ermittelbar]; edition gesowip; oekom; rotpunktverl; transcript; wbg Academic","""Da habe ich alles, was Serbisch war, verteufelt."" : wie gesellschaftliche Diskurse die natio-ethno-kulturellen Zugehörigkeiten von ethnischen Serbinnen und Serben in der Deutschschweiz beeinflussen | <<Die>> ""Gesellschaft zum Bären"" | ""Keine schwarz-weiss Geschichte"" : eine Untersuchung der polnischen Bewegung Wolność i Pokój 1985-1989 auf lebensgeschichtlicher Grundlage | ""Und plötzlich standen sie da"" : 20 Jahre Freiplatzaktion Basel | ""Von der Harmonie zur Trübung"" - polizeiliche (Re-)Konstruktionen von Tötungsdelikten im sozialen Nahraum : eine qualitativ-soziologische Aktenuntersuchung",https://www.wikidata.org/wiki/Q2473612,https://de.wikipedia.org/wiki/Ueli_M%C3%A4der,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,121117170&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
