q_id,label,given,family,gnd,instance_of,birth,death,dewiki_url,has_dewiki,wikidata_url
Q509148,Sol Gabetta,Sol,Gabetta,135503019,Mensch,1981-04-18,,https://de.wikipedia.org/wiki/Sol_Gabetta,True,https://www.wikidata.org/wiki/Q509148
Q50992193,Lina Zulauf,Lina,Zulauf,111756018X,Mensch,1892-01-01,1955-01-01,,False,https://www.wikidata.org/wiki/Q50992193
Q51319348,Kurt Theodor Oehler,Theodor,Oehler,121125548,Mensch,1942-02-28,,https://de.wikipedia.org/wiki/Kurt_Theodor_Oehler,True,https://www.wikidata.org/wiki/Q51319348
Q52084529,Mathilde Riede-Hurt,Mathilde,Hurt,1089708432,Mensch,1906-04-30,1988-09-15,https://de.wikipedia.org/wiki/Mathilde_Riede-Hurt,True,https://www.wikidata.org/wiki/Q52084529
Q52501669,Otto Ernst,Otto,Ernst,1117715612,Mensch,1884-11-25,1967-05-07,https://de.wikipedia.org/wiki/Otto_Ernst_(Maler),True,https://www.wikidata.org/wiki/Q52501669
Q52985539,Ina Haller,Ina,Haller,1020902809,Mensch,1972-01-01,,https://de.wikipedia.org/wiki/Ina_Haller,True,https://www.wikidata.org/wiki/Q52985539
Q53224676,Anita Niesz,Anita,Niesz,119028719,Mensch,1925-06-16,2013-10-01,https://de.wikipedia.org/wiki/Anita_Niesz,True,https://www.wikidata.org/wiki/Q53224676
Q54810957,One Day Remains,,,,Musikgruppe,,,,False,https://www.wikidata.org/wiki/Q54810957
Q550867,Anita Siegfried,Anita,Siegfried,121075710,Mensch,1948-06-13,,https://de.wikipedia.org/wiki/Anita_Siegfried,True,https://www.wikidata.org/wiki/Q550867
Q551208,Egon Egemann,Egon,Egemann,134365194,Mensch,1963-01-01,,https://de.wikipedia.org/wiki/Egon_Egemann,True,https://www.wikidata.org/wiki/Q551208
Q55124454,Herman Haberer,Hermann,Haberer,11969591X,Mensch,1505-01-01,1578-01-01,https://de.wikipedia.org/wiki/Hemmann_Haberer,True,https://www.wikidata.org/wiki/Q55124454
Q55126187,Melchior Sandmeier,Melchior,Sandmeier,138103097,Mensch,1813-01-01,1854-01-01,https://de.wikipedia.org/wiki/Melchior_Sandmeier,True,https://www.wikidata.org/wiki/Q55126187
Q55236122,Lorenz Olivier Schmid,Olivier,Schmid,1035041731,Mensch,1982-07-24,,,False,https://www.wikidata.org/wiki/Q55236122
Q55236173,Marianne Engel,Marianne,Engel,138446210,Mensch,1972-12-15,,https://de.wikipedia.org/wiki/Marianne_Engel,True,https://www.wikidata.org/wiki/Q55236173
Q55236512,Veronika Spierenburg,Veronika,Spierenburg,1043477225,Mensch,1981-03-11,,https://de.wikipedia.org/wiki/Veronika_Spierenburg,True,https://www.wikidata.org/wiki/Q55236512
Q55362521,Alfi Sinniger,Alfons,Sinniger,1090658931,Mensch,1949-01-01,,,False,https://www.wikidata.org/wiki/Q55362521
Q55455077,Kurt Badertscher,Kurt,Badertscher,132969602,Mensch,1950-09-13,,https://de.wikipedia.org/wiki/Kurt_Badertscher,True,https://www.wikidata.org/wiki/Q55455077
Q55588248,Hans Burger,Hans,Burger,118517589,Mensch,1889-02-11,1973-10-31,https://de.wikipedia.org/wiki/Hans_Burger_(Forstwissenschaftler),True,https://www.wikidata.org/wiki/Q55588248
Q55674394,Anton Krättli,Anton,,116355808,Mensch,1922-08-18,2010-11-11,https://de.wikipedia.org/wiki/Anton_Kr%C3%A4ttli,True,https://www.wikidata.org/wiki/Q55674394
Q55676501,Sebastian Burkart,Sebastian,Burkart,127665757,Mensch,1844-02-17,1923-01-23,https://de.wikipedia.org/wiki/Sebastian_Burkart,True,https://www.wikidata.org/wiki/Q55676501
Q55681921,Josef Suter,Josef,Suter,1051015367,Mensch,1890-02-13,1975-10-25,https://de.wikipedia.org/wiki/Josef_Suter-Wyrsch,True,https://www.wikidata.org/wiki/Q55681921
Q55846086,Emil Roniger,Emil,Roniger,116607416,Mensch,1883-01-01,1957-01-01,https://de.wikipedia.org/wiki/Emil_Roniger,True,https://www.wikidata.org/wiki/Q55846086
Q55854535,Q55854535,Ernst,,1084353415,Mensch,1896-05-22,1968-11-05,,False,https://www.wikidata.org/wiki/Q55854535
Q55860766,Andrea Gsell,Andrea,Gsell,,Mensch,,,,False,https://www.wikidata.org/wiki/Q55860766
Q55949859,Gustav Siebenmann,Gustav,Siebenmann,118805177,Mensch,1923-01-01,2025-02-01,,False,https://www.wikidata.org/wiki/Q55949859
Q55992106,Urs Niggli,Urs,Niggli,1225835704,Mensch,1953-01-01,,https://de.wikipedia.org/wiki/Urs_Niggli,True,https://www.wikidata.org/wiki/Q55992106
Q563323,Anna Sommer,Anna,Sommer,124748562,Mensch,1968-05-13,,https://de.wikipedia.org/wiki/Anna_Sommer,True,https://www.wikidata.org/wiki/Q563323
Q564225,Annakin,Ann,Lüthi,,Mensch,2000-01-01,,https://de.wikipedia.org/wiki/Annakin_(Musikerin),True,https://www.wikidata.org/wiki/Q564225
Q5650568,Hans Oehler,Hans,Oehler,1050747798,Mensch,1888-12-18,1967-01-07,https://de.wikipedia.org/wiki/Hans_Oehler,True,https://www.wikidata.org/wiki/Q5650568
Q56809578,Sarah Chaksad,Sarah,,1120319617,Mensch,1983-01-01,,https://de.wikipedia.org/wiki/Sarah_Chaksad,True,https://www.wikidata.org/wiki/Q56809578
Q57388693,Tilman J. Schildhauer,J.,Schildhauer,1120533481,Mensch,,,,False,https://www.wikidata.org/wiki/Q57388693
Q57619,Frank Wedekind,Frank,Wedekind,118629867,Mensch,1864-07-24,1918-03-09,https://de.wikipedia.org/wiki/Frank_Wedekind,True,https://www.wikidata.org/wiki/Q57619
Q59315387,Simone Meier,Simone,Meier,120501929,Mensch,1970-03-05,,https://de.wikipedia.org/wiki/Simone_Meier,True,https://www.wikidata.org/wiki/Q59315387
Q59490005,Burning Witches,,,1171750544,All-Female Band / Musikensemble / Musikgruppe / Rockband,,,https://de.wikipedia.org/wiki/Burning_Witches,True,https://www.wikidata.org/wiki/Q59490005
Q59772601,Martha Ringier,Martha,,116550775,Mensch,1874-06-22,1967-01-21,https://de.wikipedia.org/wiki/Martha_Ringier,True,https://www.wikidata.org/wiki/Q59772601
Q59925979,WolfWolf,,,,Musikgruppe,,,https://de.wikipedia.org/wiki/WolfWolf,True,https://www.wikidata.org/wiki/Q59925979
Q60561700,Balthasar Streiff,Balthasar,Streiff,1089311877,Mensch,1963-01-01,,https://de.wikipedia.org/wiki/Balthasar_Streiff,True,https://www.wikidata.org/wiki/Q60561700
Q605874,Kaspar Villiger,Kaspar,Villiger,171038681,Mensch,1941-02-05,,https://de.wikipedia.org/wiki/Kaspar_Villiger,True,https://www.wikidata.org/wiki/Q605874
Q61596185,Gabriela Suter,Gabriela,Suter,,Mensch,1972-12-12,,https://de.wikipedia.org/wiki/Gabriela_Suter,True,https://www.wikidata.org/wiki/Q61596185
Q61740892,Martin Willi,Martin,Willi,136567398,Mensch,1964-04-05,,https://de.wikipedia.org/wiki/Martin_Willi,True,https://www.wikidata.org/wiki/Q61740892
Q63485310,Gertrud Häusermann,Gertrud,Häusermann,118700324,Mensch,1921-08-07,2007-03-29,https://de.wikipedia.org/wiki/Gertrud_H%C3%A4usermann,True,https://www.wikidata.org/wiki/Q63485310
Q63485635,Martha Niggli,Martha,Niggli,104541199,Mensch,1889-09-06,1975-08-22,https://de.wikipedia.org/wiki/Martha_Niggli,True,https://www.wikidata.org/wiki/Q63485635
Q64167101,Bruno Schnyder,Bruno,Schnyder,129672211,Mensch,1954-01-04,2015-03-26,,False,https://www.wikidata.org/wiki/Q64167101
Q64226310,Karin Meier,Karin,Meier,134459571,Mensch,1950-01-01,,https://de.wikipedia.org/wiki/Karin_Meier,True,https://www.wikidata.org/wiki/Q64226310
Q64853824,Arild  Widerøe,Arild,Widerøe,133412083,Mensch,1938-12-26,,,False,https://www.wikidata.org/wiki/Q64853824
Q64859530,Jan Schlegel,Jan,Schlegel,1102570583,Mensch,1964-05-30,,https://de.wikipedia.org/wiki/Jan_Schlegel_(Musiker),True,https://www.wikidata.org/wiki/Q64859530
Q64936044,Erich Strebel,Erich,Strebel,,Mensch,,,,False,https://www.wikidata.org/wiki/Q64936044
Q64949740,Franz Hellmüller,Franz,,138602395,Mensch,1973-03-16,,https://de.wikipedia.org/wiki/Franz_Hellm%C3%BCller,True,https://www.wikidata.org/wiki/Q64949740
Q64950373,Andres Joho,Andres,,134853679,Mensch,1951-04-19,,,False,https://www.wikidata.org/wiki/Q64950373
Q64983357,Hendrix Ackle,,,1211370135,Mensch,1971-11-29,,,False,https://www.wikidata.org/wiki/Q64983357
Q64985337,Markus Hottiger,Markus,Hottiger,124046762,Mensch,1958-08-03,,https://de.wikipedia.org/wiki/Markus_Hottiger,True,https://www.wikidata.org/wiki/Q64985337
Q64992117,Tony Renold,Tony,Renold,1089890214,Mensch,1958-08-23,,,False,https://www.wikidata.org/wiki/Q64992117
Q64995496,Oliver Keller,Oliver,Keller,1018146865,Mensch,1976-03-09,,,False,https://www.wikidata.org/wiki/Q64995496
Q64995529,Renata Friederich,Renata,Friederich,1125026294,Mensch,1958-08-08,,https://de.wikipedia.org/wiki/Renata_Friederich,True,https://www.wikidata.org/wiki/Q64995529
Q64995633,Reto Anneler,Reto,Anneler,1103457950,Mensch,1977-07-25,,,False,https://www.wikidata.org/wiki/Q64995633
Q65006651,Thomas Lüscher,Thomas,Lüscher,1327192101,Mensch,1978-09-27,,,False,https://www.wikidata.org/wiki/Q65006651
Q65007332,Andreas Wettstein,Andreas,Wettstein,1364270757,Mensch,,,,False,https://www.wikidata.org/wiki/Q65007332
Q65007375,Lukas Mantel,Lukas,Mantel,1104176904,Mensch,1982-10-10,,https://de.wikipedia.org/wiki/Lukas_Mantel,True,https://www.wikidata.org/wiki/Q65007375
Q65007377,Simon Spiess,Simon,Spiess,,Mensch,1987-08-11,,https://de.wikipedia.org/wiki/Simon_Spiess,True,https://www.wikidata.org/wiki/Q65007377
Q65007497,Mario Hänni,Mario,Hänni,,Mensch,,,,False,https://www.wikidata.org/wiki/Q65007497
Q65007537,Samuel Huwyler,Samuel,,1179420659,Mensch,1988-01-01,,,False,https://www.wikidata.org/wiki/Q65007537
Q65007983,Silvan Schmid,Silvan,Schmid,1161562567,Mensch,1986-01-01,,https://de.wikipedia.org/wiki/Silvan_Schmid,True,https://www.wikidata.org/wiki/Q65007983
Q65015943,Andrea Hofstetter,Andrea,Hofstetter,,Mensch,,,,False,https://www.wikidata.org/wiki/Q65015943
Q65028341,Vokabularphysik,,,,Musikgruppe,,,,False,https://www.wikidata.org/wiki/Q65028341
Q65028505,Sebastian Strinning,Sebastian,,1195787758,Mensch,1985-06-01,,https://de.wikipedia.org/wiki/Sebastian_Strinning,True,https://www.wikidata.org/wiki/Q65028505
Q65028602,Gabriela Bächinger,Gabriela,Bächinger,1210568322,Mensch,,,,False,https://www.wikidata.org/wiki/Q65028602
Q65028636,Q65028636,Maja,,,Mensch,,,,False,https://www.wikidata.org/wiki/Q65028636
Q65028653,Q65028653,Andreas,Frei,,Mensch,,,,False,https://www.wikidata.org/wiki/Q65028653
Q65028742,Ellis Mano Band,,,1235817571,Musikgruppe,,,https://de.wikipedia.org/wiki/Ellis_Mano_Band,True,https://www.wikidata.org/wiki/Q65028742
Q65028891,The Konincks,,,1060577224,Musikgruppe,,,,False,https://www.wikidata.org/wiki/Q65028891
Q65028963,Tacchi alti,,,1276879202,Musikgruppe,,,,False,https://www.wikidata.org/wiki/Q65028963
Q65032455,Bodo Maier,Bodo,Maier,,Mensch,1985-01-01,,,False,https://www.wikidata.org/wiki/Q65032455
Q65032695,Sam Stauffer,Sam,Stauffer,,Mensch,,,,False,https://www.wikidata.org/wiki/Q65032695
Q65034868,Gogo's Black Box,,,,Musikensemble / Musikgruppe,,,,False,https://www.wikidata.org/wiki/Q65034868
Q65036860,Rea Hunziker,Rea,Hunziker,1254242236,Mensch,1989-12-05,,,False,https://www.wikidata.org/wiki/Q65036860
Q65036952,Jens Nielsen,Jens,Nielsen,140008942,Mensch,1966-01-01,,,False,https://www.wikidata.org/wiki/Q65036952
Q65551274,Roy Oppenheim,Roy,,1072584921,Mensch,1940-09-02,2025-04-08,https://de.wikipedia.org/wiki/Roy_Oppenheim,True,https://www.wikidata.org/wiki/Q65551274
Q65684217,Karl-Andreas Kolly,,Kolly,123626927,Mensch,1965-05-26,,https://de.wikipedia.org/wiki/Karl-Andreas_Kolly,True,https://www.wikidata.org/wiki/Q65684217
Q65952296,Deep Sun,,,,Musikgruppe,,,https://de.wikipedia.org/wiki/Deep_Sun,True,https://www.wikidata.org/wiki/Q65952296
Q66207,Heinrich Zschokke,Johann,Zschokke,118637266,Mensch,1771-03-22,1848-06-27,https://de.wikipedia.org/wiki/Heinrich_Zschokke,True,https://www.wikidata.org/wiki/Q66207
Q66712134,Michael Hugentobler,Michael,Hugentobler,1151233544,Mensch,1975-01-01,,https://de.wikipedia.org/wiki/Michael_Hugentobler_(Schriftsteller),True,https://www.wikidata.org/wiki/Q66712134
Q66898411,Stephan Mathys,Stephan,Mathys,1065409613,Mensch,1968-08-24,,https://de.wikipedia.org/wiki/Stephan_Mathys,True,https://www.wikidata.org/wiki/Q66898411
Q671472,Hermann Suter,Hermann,Suter,119549220,Mensch,1870-04-28,1926-06-22,https://de.wikipedia.org/wiki/Hermann_Suter,True,https://www.wikidata.org/wiki/Q671472
Q67449158,Stefan Gritsch,Stefan,Gritsch,119277247,Mensch,1951-11-08,,https://de.wikipedia.org/wiki/Stefan_Gritsch,True,https://www.wikidata.org/wiki/Q67449158
Q6787963,Mats Scheidegger,Mats,Scheidegger,131534378,Mensch,1963-01-01,,https://de.wikipedia.org/wiki/Mats_Scheidegger,True,https://www.wikidata.org/wiki/Q6787963
Q68595502,Barbara Schibli,Barbara,Schibli,104733254X,Mensch,1975-01-01,,https://de.wikipedia.org/wiki/Barbara_Schibli,True,https://www.wikidata.org/wiki/Q68595502
Q689338,Lunatica,,,1022102575,Musikgruppe,,,https://de.wikipedia.org/wiki/Lunatica,True,https://www.wikidata.org/wiki/Q689338
Q695558,Arnold Keller,Arnold,Keller,119057212,Mensch,1841-10-24,1934-06-18,https://de.wikipedia.org/wiki/Arnold_Keller_(Generalstabschef),True,https://www.wikidata.org/wiki/Q695558
Q70935255,Joke Lanz,,Lanz,1031462619,Mensch,1965-01-01,,https://de.wikipedia.org/wiki/Joke_Lanz,True,https://www.wikidata.org/wiki/Q70935255
Q71291979,Peter Hohler,Peter,Hohler,1347178430,Mensch,1941-04-13,,,False,https://www.wikidata.org/wiki/Q71291979
Q71295,Walter Augustin Villiger,Walter,Villiger,117427853,Mensch,1872-01-01,1938-01-01,https://de.wikipedia.org/wiki/Walter_Augustin_Villiger,True,https://www.wikidata.org/wiki/Q71295
Q72936783,Josef Heinrich Breitenbach,Josef,Breitenbach,134849663,Mensch,1809-01-01,1866-01-01,,False,https://www.wikidata.org/wiki/Q72936783
Q74059,Kurt Brand,Kurt,Brand,119389169,Mensch,1917-05-10,1991-11-08,https://de.wikipedia.org/wiki/Kurt_Brand_(Schriftsteller),True,https://www.wikidata.org/wiki/Q74059
Q75634087,Concetto Vecchio,Concetto,Vecchio,1202445314,Mensch,1970-01-01,,,False,https://www.wikidata.org/wiki/Q75634087
Q7606155,Stefan Keller,Stefan,Keller,1196718296,Mensch,1961-01-01,,,False,https://www.wikidata.org/wiki/Q7606155
Q77432088,Bartholomaeus Fricker,Bartholomäus,Fricker,1211600629,Mensch,1844-08-24,1913-11-15,,False,https://www.wikidata.org/wiki/Q77432088
Q77577246,Peter Felder,Peter,Felder,105037141,Mensch,1926-01-01,2011-01-01,https://de.wikipedia.org/wiki/Peter_Felder,True,https://www.wikidata.org/wiki/Q77577246
Q77577250,Martin Fröhlich,Martin,Fröhlich,132510995,Mensch,1940-01-01,,,False,https://www.wikidata.org/wiki/Q77577250
Q77869981,Hans Herzog,Hans,Herzog,116762454,Mensch,1858-10-01,1929-01-01,https://de.wikipedia.org/wiki/Hans_Herzog_(Archivar),True,https://www.wikidata.org/wiki/Q77869981
Q78061288,Kurt Eichenberger,Kurt,Eichenberger,118529382,Mensch,1922-06-16,2005-01-01,https://de.wikipedia.org/wiki/Kurt_Eichenberger,True,https://www.wikidata.org/wiki/Q78061288
Q78065838,Traugott Markwalder,Traugott,Markwalder,1078433690,Mensch,1854-05-20,1915-12-20,,False,https://www.wikidata.org/wiki/Q78065838
Q78073821,Jörg Ursprung,Jörg,Ursprung,1051017203,Mensch,1919-08-29,1997-03-23,,False,https://www.wikidata.org/wiki/Q78073821
Q78076756,Heinrich Ernst Jenny,Heinrich,Jenny,121762734,Mensch,1876-11-17,1940-04-09,,False,https://www.wikidata.org/wiki/Q78076756
Q80791654,Walther Siegfried,Walther,Siegfried,11736438X,Mensch,1858-03-20,1947-11-01,https://de.wikipedia.org/wiki/Walther_Siegfried,True,https://www.wikidata.org/wiki/Q80791654
Q80946507,Walter Bigler,Walter,Bigler,1038869935,Mensch,1926-03-20,,,False,https://www.wikidata.org/wiki/Q80946507
Q813081,Beat Näf,Beat,Näf,128776544,Mensch,1957-04-24,,https://de.wikipedia.org/wiki/Beat_N%C3%A4f,True,https://www.wikidata.org/wiki/Q813081
Q813098,Beat Zoderer,Beat,Zoderer,119294877,Mensch,1955-05-26,,https://de.wikipedia.org/wiki/Beat_Zoderer,True,https://www.wikidata.org/wiki/Q813098
Q817994,Benno Schulthess,Benno,Schulthess,119135221,Mensch,1938-02-27,2014-11-03,https://de.wikipedia.org/wiki/Benno_Schulthess,True,https://www.wikidata.org/wiki/Q817994
Q81806405,Patrik Lerchmüller,Patrik,,1187356867,Mensch,,,,False,https://www.wikidata.org/wiki/Q81806405
Q818397,Beny Rehmann,Beny,Rehmann,134493966,Mensch,1936-09-11,2014-12-19,https://de.wikipedia.org/wiki/Beny_Rehmann,True,https://www.wikidata.org/wiki/Q818397
Q826449,Bernhardt Edskes,Bernhardt,Edskes,1032518065,Mensch,1940-10-28,2022-09-21,https://de.wikipedia.org/wiki/Bernhardt_Edskes,True,https://www.wikidata.org/wiki/Q826449
Q85091965,Maia Aeschbach,Maia,Aeschbach,120718847,Mensch,1928-05-08,2015-09-21,,False,https://www.wikidata.org/wiki/Q85091965
Q85091970,Urs Aeschbach,Urs,Aeschbach,124020941,Mensch,1956-12-28,,https://de.wikipedia.org/wiki/Urs_Aeschbach,True,https://www.wikidata.org/wiki/Q85091970
Q85092308,Ettore Antonini,Ettore,,12380664X,Mensch,1953-07-07,,,False,https://www.wikidata.org/wiki/Q85092308
Q85092526,Annemarie Balmer,Annemarie,Balmer,132705141,Mensch,1931-03-26,,,False,https://www.wikidata.org/wiki/Q85092526
Q85093789,Vreny Brand-Peier,,,124752861,Mensch,1942-02-12,,,False,https://www.wikidata.org/wiki/Q85093789
Q85094347,Renate Buser,Renate,Buser,122039041,Mensch,1961-03-03,,https://de.wikipedia.org/wiki/Renate_Buser,True,https://www.wikidata.org/wiki/Q85094347
Q85094366,Erich Busslinger,Erich,,17419174X,Mensch,1949-12-02,,,False,https://www.wikidata.org/wiki/Q85094366
Q85095402,Maurice Ducret,Maurice,Ducret,119316684,Mensch,1953-05-30,,,False,https://www.wikidata.org/wiki/Q85095402
Q85095832,Tatjana Erpen,Tatjana,Erpen,1089708149,Mensch,1980-03-10,,,False,https://www.wikidata.org/wiki/Q85095832
Q85097132,Cosimo Gritsch,Cosimo,Gritsch,1052208851,Mensch,1982-12-23,,,False,https://www.wikidata.org/wiki/Q85097132
Q85097218,Nesa Gschwend,,Gschwend,121424073,Mensch,1959-11-25,2022-05-30,https://de.wikipedia.org/wiki/Nesa_Gschwend,True,https://www.wikidata.org/wiki/Q85097218
Q85097691,Willi Helbling,Willi,Helbling,1089382855,Mensch,1920-10-31,2015-08-11,,False,https://www.wikidata.org/wiki/Q85097691
Q85098716,Otto Kälin,Otto,Kälin,1056985828,Mensch,1913-05-17,2001-04-07,,False,https://www.wikidata.org/wiki/Q85098716
Q85098858,Thomas Kern,Thomas,Kern,143111701,Mensch,1965-04-13,,,False,https://www.wikidata.org/wiki/Q85098858
Q85099037,Denise Kobler,Denise,Kobler,101302592X,Mensch,1963-03-02,,,False,https://www.wikidata.org/wiki/Q85099037
Q85099172,Sonja Kretz,Sonja,Kretz,1074170822,Mensch,1980-03-20,,,False,https://www.wikidata.org/wiki/Q85099172
Q85099873,René Mächler,René,Mächler,132277476,Mensch,1936-01-31,2008-03-10,,False,https://www.wikidata.org/wiki/Q85099873
Q85102082,Karin Rüttimann-Ehrke,Karin,Rüttimann,118964429,Mensch,1942-10-16,2013-10-12,,False,https://www.wikidata.org/wiki/Q85102082
Q85102117,Ueli Sager,Ueli,Sager,141260564,Mensch,1947-03-27,,,False,https://www.wikidata.org/wiki/Q85102117
Q85102752,Sandra Senn,Sandra,Senn,131740423,Mensch,1973-08-05,,,False,https://www.wikidata.org/wiki/Q85102752
Q85103775,Behrouz Varghaiyan,Behrouz,,121706575,Mensch,1956-09-01,,https://de.wikipedia.org/wiki/Behrouz_Varghaiyan,True,https://www.wikidata.org/wiki/Q85103775
Q85104580,David Zehnder,David,Zehnder,135826896,Mensch,1952-10-31,,,False,https://www.wikidata.org/wiki/Q85104580
Q85104846,Roland Hächler,Roland,Hächler,1132284341,Mensch,1957-05-17,2022-05-06,,False,https://www.wikidata.org/wiki/Q85104846
Q85351920,Jürg Brühlmann,Jürg,Brühlmann,1176539108,Mensch,1956-07-19,,https://de.wikipedia.org/wiki/J%C3%BCrg_Br%C3%BChlmann,True,https://www.wikidata.org/wiki/Q85351920
Q86836158,Benny Jaberg,Benny,Jaberg,14358314X,Mensch,1981-01-01,,,False,https://www.wikidata.org/wiki/Q86836158
Q87455669,Erwin Haller,Erwin,Haller,1015577148,Mensch,1885-03-12,1971-01-01,https://de.wikipedia.org/wiki/Erwin_Haller,True,https://www.wikidata.org/wiki/Q87455669
Q87651397,Brigitte Fuchs,Brigitte,Fuchs,130361356,Mensch,1951-02-06,,https://de.wikipedia.org/wiki/Brigitte_Fuchs,True,https://www.wikidata.org/wiki/Q87651397
Q87749843,Markus Bundi,Markus,Bundi,128724730,Mensch,1969-08-07,,https://de.wikipedia.org/wiki/Markus_Bundi,True,https://www.wikidata.org/wiki/Q87749843
Q87764071,Q87764071,Daniel,Bolliger,1150170158,Mensch,1965-01-01,,,False,https://www.wikidata.org/wiki/Q87764071
Q87766185,Ana Lang,Ana,,112655491,Mensch,1946-06-25,,https://de.wikipedia.org/wiki/Ana_Lang,True,https://www.wikidata.org/wiki/Q87766185
Q87907162,Matthias Dieterle,Matthias,Dieterle,112214533,Mensch,1941-01-01,,,False,https://www.wikidata.org/wiki/Q87907162
Q88091836,Sascha Garzetti,Sascha,,14235337X,Mensch,1986-01-01,,,False,https://www.wikidata.org/wiki/Q88091836
Q88091935,Silvia Trummer,Silvia,Trummer,113358598,Mensch,1940-01-01,,https://de.wikipedia.org/wiki/Silvia_Trummer,True,https://www.wikidata.org/wiki/Q88091935
Q88240972,Beat Steiger,Beat,Steiger,,Mensch,,,,False,https://www.wikidata.org/wiki/Q88240972
Q88294942,Markus Kirchhofer,Markus,Kirchhofer,1078907919,Mensch,1963-06-14,,https://de.wikipedia.org/wiki/Markus_Kirchhofer,True,https://www.wikidata.org/wiki/Q88294942
Q88692762,Theodor Boder,Theodor,Boder,1088762751,Mensch,1952-01-01,,,False,https://www.wikidata.org/wiki/Q88692762
Q88818643,René Deubelbeiss,René,Deubelbeiß,,Mensch,,,,False,https://www.wikidata.org/wiki/Q88818643
Q89157,Q89157,Heinrich,Anacker,116303050,Mensch,1901-01-29,1971-01-14,https://de.wikipedia.org/wiki/Heinrich_Anacker,True,https://www.wikidata.org/wiki/Q89157
Q89900839,Beat Hächler,Beat,Hächler,122627903,Mensch,1962-01-01,,,False,https://www.wikidata.org/wiki/Q89900839
Q91320,Franz Xaver Bronner,Franz,Bronner,118674315,Mensch,1758-12-23,1850-08-12,https://de.wikipedia.org/wiki/Franz_Xaver_Bronner,True,https://www.wikidata.org/wiki/Q91320
Q93221573,Demian Lienhard,Demian,Lienhard,113597862X,Mensch,1987-01-01,,https://de.wikipedia.org/wiki/Demian_Lienhard,True,https://www.wikidata.org/wiki/Q93221573
Q93222165,Reto Schoch,Reto,Schoch,12257463X,Mensch,1969-01-01,,,False,https://www.wikidata.org/wiki/Q93222165
